id,krisha_id,krisha_uuid,categories,area,url,price,address,short_description,tags,published,parse_datetime,city,district,microdistrict,street,house_number,corpus_number,longitude,latitude
162,671465644,,4-комнатная квартира,258 м²,https://krisha.kz/a/show/671465644,от 154800000 〒,"Алматы, Бостандыкский р-н, мкр Мирас, мкр. Мирас, 128","жил. комплекс Тан Нуры, 6 этажей, 2013 г.п., потолки 3м., санузел 2 с/у и более, Преимущества:",Ипотека,30 июня,2024-07-01 11:05:12.000000,Алматы,Бостандыкский р-н,мкр Мирас,,128.0,,,
163,678891410,,2-комнатная квартира,67.7 м²,https://krisha.kz/a/show/678891410,от 58899000 〒,"Алматы, Бостандыкский р-н, Жарокова 370","жил. комплекс Aqtolqyn Grand, 12 этажей, 2024 г.п., потолки 3м., санузел совмещенный, Преимущества:",Ипотека,1 июля,2024-07-01 11:05:12.000000,Алматы,Бостандыкский р-н,,Жарокова,370.0,,76.8983694424497,43.2496058502876
164,684283318,,2-комнатная квартира,57.5 м²,https://krisha.kz/a/show/684283318,от 36512500 〒,"Алматы, Жетысуский р-н, Райымбека — Суюнбая","жил. комплекс Rams Saiahat, 16 этажей, 2025 г.п., потолки 3м., санузел совмещенный, Преимущества:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:05:12.000000,Алматы,Жетысуский р-н,,Райымбека — Суюнбая,,,76.8912229673712,43.2576842848111
165,671256623,,2-комнатная квартира,64.7 м²,https://krisha.kz/a/show/671256623,от 62759000 〒,"Алматы, Бостандыкский р-н, Розыбакиева — Ескараева","жил. комплекс Estet, 16 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, ESTET – жилой комплекс с развитой внутренней и внешней инфраструктурой, собственным парком 1,4 га, комплексно…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:05:12.000000,Алматы,Бостандыкский р-н,,Розыбакиева — Ескараева,,,76.8920181868796,43.2243138268081
166,667443970,,3-комнатная квартира,104.5 м²,https://krisha.kz/a/show/667443970,от 99275000 〒,"Алматы, Бостандыкский р-н, Арайлы 2/12","жил. комплекс Grande vie, 3 этажа, 2024 г.п., потолки 3м., санузел 2 с/у и более, Grande Vie – клубная резиденция","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:05:12.000000,Алматы,Бостандыкский р-н,,Арайлы,2.0,12,76.9291968126801,43.1914243911126
167,693016920,,1-комнатная квартира,48.63 м²,https://krisha.kz/a/show/693016920,от 26746500 〒,"Алматы, Ауэзовский р-н, Райымбека","13 этажей, 2025 г.п., потолки 3м., санузел совмещенный, Жилой комплекс River City в Алматы – это идеальный вариант для комфортной жизни в окружении всей необходимо…","Ипотека, 0% Рассрочка",30 июня,2024-07-01 11:05:12.000000,Алматы,Ауэзовский р-н,,Райымбека,,,76.8912229673712,43.2576842848111
168,694787131,,4-комнатная квартира,130.18 м²,https://krisha.kz/a/show/694787131,от 179648400 〒,"Алматы, Бостандыкский р-н, Радостовца 12","жил. комплекс Клубный дом 44, 12 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Клубный дом - это премиальный формат городской жизни. Совмещая жизнь в самом центре мегаполиса…",,1 июля,2024-07-01 11:05:12.000000,Алматы,Бостандыкский р-н,,Радостовца,12.0,,76.894203986591,43.2208732680654
169,689365694,,3-комнатная квартира,86.6 м²,https://krisha.kz/a/show/689365694,от 54125000 〒,"Алматы, Алмалинский р-н, Ауэзова — Гоголя","жил. комплекс Rams EVO, 15 этажей, 2025 г.п., потолки 3м., санузел совмещенный, 🔥Продажа квартир уже активно идут в офисе Ra…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:05:12.000000,Алматы,Алмалинский р-н,,Ауэзова — Гоголя,,,76.8854571891621,43.3275249838754
170,687751126,,1-комнатная квартира,55.8 м²,https://krisha.kz/a/show/687751126,от 55800000 〒,"Алматы, Бостандыкский р-н, Абая 38","жил. комплекс Miracle, 10 этажей, 2024 г.п., потолки 3.2м., санузел совмещенный, Преимущества:","7-20-25, Ипотека",1 июля,2024-07-01 11:05:12.000000,Алматы,Бостандыкский р-н,,Абая,38.0,,76.8797413831541,43.1661489932133
171,685138764,,2-комнатная квартира,67.51 м²,https://krisha.kz/a/show/685138764,от 28001527 〒,"Алматы, Алатауская трасса 33ж","жил. комплекс Nova 23, 3 этажа, 2024 г.п., потолки 3м., санузел совмещенный, NOVA 23 — это прогрессивный формат жилья, где вы сможете наслаждаться городским комфортом на природе. Расположенны…","Ипотека, 0% Рассрочка",30 июня,2024-07-01 11:05:12.000000,Алматы,,,Алатауская трасса,33.0,ж,,
172,680742053,,2-комнатная квартира,65.1 м²,https://krisha.kz/a/show/680742053,от 73237500 〒,"Алматы, Медеуский р-н, Сагадат Нурмагамбетова 28","жил. комплекс Meliora, 7 этажей, 2024 г.п., потолки 3.3м., санузел совмещенный, Hayat Meliora — исключительный проект, объединяющий все необходимое для принципиально нового уровня жизн…",0% Рассрочка,1 июля,2024-07-01 11:05:12.000000,Алматы,Медеуский р-н,,Сагадат Нурмагамбетова,28.0,,,
173,689022905,,3-комнатная квартира,128.8 м²,https://krisha.kz/a/show/689022905,от 130088000 〒,"Алматы, Медеуский р-н, Оспанова 83/36","жил. комплекс Vendome, 3 этажа, 2025 г.п., потолки 3.3м., санузел 2 с/у и более, Преимущества:",0% Рассрочка,1 июля,2024-07-01 11:05:12.000000,Алматы,Медеуский р-н,,Оспанова,83.0,36,76.9703811454773,43.1951562017199
174,671264250,,3-комнатная квартира,116.7 м²,https://krisha.kz/a/show/671264250,от 126619500 〒,"Алматы, Бостандыкский р-н, Аль-Фараби — Сейфуллина","жил. комплекс AL’FARABI 27, 21 этаж, 2024 г.п., потолки 3м., санузел 2 с/у и более, Жилой комплекс AL’FARABI 27 – выражение городской динамики и амбиций, ярких событий и насыщенной жизни! Эт…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:05:12.000000,Алматы,Бостандыкский р-н,,Аль-Фараби — Сейфуллина,,,76.9726854083708,43.2806297213495
175,669405625,,4-комнатная квартира,152.7 м²,https://krisha.kz/a/show/669405625,от 145828500 〒,"Алматы, Бостандыкский р-н, Аль-Фараби 41","жил. комплекс METROPOLE, 19 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Преимущества:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:05:13.000000,Алматы,Бостандыкский р-н,,Аль-Фараби,41.0,,76.9726854083708,43.2806297213495
